cluster_id,TF_name,A_score,E_score,O_score,rank_A_score,rank_E_score,rank_O_score,rank_sum,TF_rank
c1,RORA,0.7159116757380107,0.1639377072925664,20.75,163,346,181,690,221
c2,GLIS1,0.23367850945956553,15.572839294675756,1,152,82,458,692,221
c3,ESR2,1.119232847944584,0,22.666666666666668,87,456,147,690,222
c1,NFE2L1,-0.03074853762103555,15.370106654591593,4.5,197,86,407,690,222
c2,ZEB1,-1.8502760635636835,0.46779970639792456,77.9,341,322,31,694,222
c3,ZFP57,0.2028460941221254,4.9862750531304565,11.041666666666666,226,191,273,690,223
c1,MLXIPL,1.8004240741233106,0.7441222080123329,10.5,98,294,301,693,223
c2,IRF4,0.3230171588547342,14.012081091717095,1,144,91,459,694,223
c3,SP2,-0.6426212952014935,1.4181892345437277,51,371,279,41,691,224
c1,TAL1,-5.35223102599696,7.9638490489696725,25.75,409,140,146,695,224
c2,MYBL1,0.26775275052363495,11.645035656288119,2.125,148,113,440,701,224
c3,ELK4,-0.48837950198953856,1.201960829511736,50.583333333333336,352,291,48,691,225
c1,NR4A1,-0.9175567185319825,1.3461199971331703,23.5,262,276,157,695,225
c2,POU2F2,7.956444205946246,0.001622538582086849,12.6,3,445,255,703,225
c3,NR1I2,1.2256036653226934,1.1028238506792793,8.166666666666666,80,295,316,691,226
c1,PHOX2B,-2.8628312383724226,18.88460751544483,13,365,65,266,696,226
c2,ERG,-0.04824806440692128,0.04913051096736275,23.5,173,390,141,704,226
c3,PAX6,1.0888764566581557,2.348231899400965,6.333333333333333,91,246,355,692,227
c1,NFKB1,5.154902277172795,2.9039543337613964,1,21,215,461,697,227
c2,HOXA10,-0.9969512529016453,7.680511882205058,9.7,270,150,284,704,227
c3,EVX1,2.0420376836010576,1.4586735131815458,5.166666666666667,35,277,380,692,228
c1,RFX1,-2.630831746983638,3.0551081900800128,29,357,212,129,698,228
c2,PHOX2B,-2.44645613995003,35.92519280856275,8.9,373,34,297,704,228
c3,GATA1,0.9257925680663247,0.21484741925398795,14.666666666666668,106,359,228,693,229
c1,HOXC10,-0.20246567493654521,11.650513992778295,5.5,209,106,383,698,229
c2,HOXB7,-1.2639462075551484,26.004364960459604,5.9,296,51,357,704,229
c3,HSF4,-0.45462284513355933,20.820891401384962,10,349,61,284,694,230
c1,GRHL2,-0.5210506621815887,0.7129534935639242,21.25,234,296,171,701,230
c2,HOXC11,-0.7542897617894845,16.23576167127331,5,246,79,379,704,230
c3,PLAG1,0.20302117980209472,0.04143566959825276,44.333333333333336,225,410,63,698,231
c1,DPRX,-1.2768090450047191,25.7601152589413,6.25,289,45,369,703,231
c2,PLAG1,-1.1174723179674062,0.09934052410806515,52,283,375,47,705,231
c3,DUXA,0.3440875332504246,4.77477806326796,9.166666666666666,206,195,297,698,232
c1,BHLHE41,2.846756550027988,0.5457189588893618,8.25,66,301,337,704,232
c2,HOXA9,0.5341292833726627,5.995349494110092,3.6,122,168,415,705,232
c3,PAX1,0.6959080979877594,9.719768871042739,2.2857142857142856,139,122,437,698,233
c1,SIX2,-2.369414750798145,9.970841341718483,15.5,346,118,241,705,233
c2,TCF7L2,-1.0635933716885313,2.3020205557770157,17.7,276,246,185,707,233
c3,NFIC,0.6491625598496906,0.0015642224499283599,31.833333333333336,147,449,104,700,234
c1,FOXH1,0.8925118051383927,0.8968618337878225,13.25,150,290,265,705,234
c2,RXRB,0.4228751040299727,0.7888848096118678,9.9,130,296,281,707,234
c3,MIXL1,1.4661089901943205,1.2157735856803566,6.416666666666667,59,290,352,701,235
c1,NR5A1,-2.489596141378617,2.720833461961692,28.25,348,224,135,707,235
c2,GSC,0.5005326858361618,1.638820833584523,7.7,124,265,318,707,235
c3,KLF17,-0.27120863542295626,0.8423586803731719,38.458333333333336,316,308,81,705,236
c1,ATF3,-0.38999229287970405,10.211318982587413,6.25,221,115,371,707,236
c2,BHLHE22,-1.0602437189591134,0.052575661582902646,52.5,275,389,46,710,236
c3,LHX2,2.103377700316389,0.16810609020060185,8.583333333333334,31,368,307,706,237
c1,MEOX2,-4.219374323502766,35.949059097941,11.5,390,33,285,708,237
c2,HNF4G,-1.4666380348024686,3.9305216589364633,17.4,315,205,190,710,237
c3,ATF3,0.3553877828396953,9.975997245441235,5,204,120,383,707,238
c1,IRF9,10.647882481758344,1.8518125318440262,1.5,2,259,447,708,238
c2,ZNF682,-1.6489142681903979,0.427243313998645,49.4,328,328,55,711,238
c3,CEBPA,-0.14313294949783703,9.411935527804294,9.666666666666666,295,126,287,708,239
c1,MYOG,-7.796295320830297,5.980226106953533,37,451,162,98,711,239
c2,HOXD10,-0.9731134943396574,32.938606233255385,3.9,266,38,407,711,239
c3,FOXH1,0.14756134653605837,3.408808276844854,12.75,234,223,252,709,240
c1,FOXP1,-5.9765955712575725,11.897639369495131,20.5,425,104,183,712,240
c2,NR1D1,-0.21901881976799922,12.35204303775067,3.6666666666666665,194,105,413,712,240
c3,CLOCK,0.43728898944565026,4.330150033211905,7.434782608695652,182,200,327,709,241
c2,MEF2C,0.4725094250229149,0.05956764207252796,16.5,125,387,201,713,241
c1,GLI2,1.018735319025957,1.1079514150081227,11,139,281,296,716,241
c3,HOXC10,0.1132707935522493,12.322554453344145,5.708333333333334,242,99,370,711,242
c2,NKX2-5,-3.7682231706321474,28.28536339840606,11.3,404,44,266,714,242
c1,SCRT2,-2.1433695220872675,3.676003197091853,20.5,333,200,184,717,242
c3,NFIA,0.6953897913456059,0.043522722285400675,20.166666666666668,140,408,164,712,243
c2,HOXC9,-0.7102634553220105,12.915530416584398,5,239,98,380,717,243
c1,DMRTA2,-1.5695665915168533,16.777762440862688,8,304,74,342,720,243
c3,GATA6,0.8204427878323478,1.4505982296370938,8,117,278,319,714,244
c2,ETS2,-0.1549070937326777,0.014154228362742965,27.3,183,416,119,718,244
c1,ZEB1,-6.478608072019901,2.0066077029829588,80.25,439,253,31,723,244
c3,GATA5,1.1140202640052432,0.974376655772158,7.583333333333333,88,300,326,714,245
c2,GATA1,-0.8012684195012484,2.9788365979663336,13.9,256,225,239,720,245
c1,GATA6,-2.871868028217065,19.26345429111089,11,366,64,293,723,245
c3,HMBOX1,-0.10770948304613835,28.580276540661977,4.875,285,43,386,714,246
c2,TAL1,-7.148539675730213,7.599468979666027,26.2,443,151,127,721,246
c1,E2F1,0.359682127347149,1.7302594578077115,11.5,175,265,288,728,246
c3,HOXC9,-0.022253598719946515,22.93849381381168,4.833333333333334,270,57,388,715,247
c2,CREB3L4,-0.6905643478159496,0.03734833366467095,36.2,237,394,91,722,247
c1,HEY1,0.39512785397770833,0.22343625387786334,17.75,174,337,219,730,247
c3,HOXC12,-0.12618871454717634,68.09916047196737,3.833333333333333,291,14,410,715,248
c2,BHLHE40,-1.391967521894475,2.9065239366475986,17.6,306,228,188,722,248
c1,HES2,0.9350233188082177,0,24.25,145,433,153,731,248
c3,TCF7L1,0.04603666991513393,6.27245694540019,10.041666666666666,259,174,283,716,249
c2,NR4A1,-1.0595032659198975,1.8239968896300702,17.5,274,259,189,722,249
c1,EMX2,-2.354274410194563,147.41633743295534,5.75,344,7,380,731,249
c3,IKZF1,-1.0042136709341891,2.1875037709303613,44.666666666666664,409,251,58,718,250
c2,MEOX1,-1.0202453221589542,16.22678312370137,5.3,272,80,371,723,250
c1,SOX12,-0.8513631082738496,5.299504050795591,10.25,258,171,304,733,250
c3,GLIS2,0.7966269924163657,0.27074241933773546,12.791666666666668,120,352,250,722,251
c2,EBF1,-4.642399557089192,2.843633103518097,39.9,413,230,83,726,251
c1,ATF4,-1.1981744057819599,13.358079552026805,7.25,282,94,357,733,251
c3,CEBPG,-0.19603455324818903,7.355813141998203,11.5,300,160,265,725,252
c2,E2F1,-0.4333604057087155,2.7499327322627045,9.7,213,231,285,729,252
c1,SIX1,-1.813719092834489,4.740314463513877,15.75,320,176,238,734,252
c3,NR4A2,0.8840908348829664,1.5932280428847598,6.666666666666666,112,271,342,725,253
c2,RFX1,-3.3343903423417625,4.465177577847164,24.1,397,196,139,732,253
c1,ONECUT3,-0.8643494102587677,19.52333071369747,4.25,260,63,412,735,253
c3,NR1D2,-0.026333473169321386,4.285040600438227,12.291666666666666,271,201,255,727,254
c2,TBR1,-1.413989702810222,5.074759220535869,13.4,308,183,241,732,254
c1,BATF3,1.28844410949345,0,20.75,125,432,182,739,254
c3,EBF3,-1.1728665687325228,2.2460152739160995,46.791666666666664,424,250,54,728,255
c2,POU6F2,-6.854485204239097,43.28153908208032,10.8,438,29,270,737,255
c1,HOXC9,0.09691780078889178,7.262349240131007,4.75,192,148,400,740,255
c3,SP1,-1.114796470970486,2.4599467785429145,42.416666666666664,418,241,69,728,256
c2,MYC,-1.9944913640943973,1.3462090208787854,31.5,356,274,108,738,256
c1,TGIF2LY,-5.48331840129063,51.02712971050984,10,413,19,309,741,256
c3,BCL6,-0.03907064583715546,26.811872236299642,4,272,49,407,728,257
c2,CLOCK,-0.8496155600509554,7.705037041728774,6.9,258,149,333,740,257
c1,ZBTB12,-1.4386200181144324,2.7348270196907207,17,295,223,225,743,257
c3,BACH1,-2.244402500362009,14.79341943957816,17.416666666666668,449,85,195,729,258
c2,MYB,-0.30771013842664796,0.32263523083324175,16.1,199,336,208,743,258
c1,BCL6,-1.2899371793049133,18.377389300209394,5,290,66,393,749,258
c3,RFX2,0.6881773887424891,3.5445542307965456,5.75,143,218,369,730,259
c2,LEF1,-1.108412167295401,10.253995606553477,6.2,281,117,346,744,259
c1,FOXC1,-5.469445464203147,4.1765642089123745,25.25,412,190,149,751,259
c3,NEUROD1,-1.881350437453253,4.036028256843673,37.75,443,206,84,733,260
c2,EN2,-1.0409999169492705,8.41554857062782,7.1,273,143,329,745,260
c1,FOXA3,-6.672870718626488,8.750445142642203,20.75,440,133,178,751,260
c3,TLX1,1.5395414783613566,0.01711627256582489,12.375,55,426,253,734,261
c2,POU6F1,-5.1409768040034285,8.843841661949428,16.9,418,135,194,747,261
c1,RORB,-0.8493652783925825,2.2097961200203455,14.5,257,245,249,751,261
c3,TCF7,-0.5245376498189236,8.431786139989502,13.708333333333334,356,142,238,736,262
c2,ETV3,-0.1881992765739162,0.01741655234301783,21.8,186,410,152,748,262
c1,CDX2,-1.5246919374047927,5.565463924243534,12,302,169,280,751,262
c3,MEF2B,-0.725869617391228,68.22912991803281,6.583333333333333,380,13,343,736,263
c2,MTF1,0.1386262756417086,4.443255761938487,4.5,159,197,392,748,263
c1,SMAD3,-2.6246997517335684,0.3347515680625595,44.25,356,321,80,757,263
c3,TEAD4,-1.6980238005169654,11.373499834303672,17.666666666666668,438,107,192,737,264
c2,IRF9,1.0078906830395655,4.1218264644815745,1.1666666666666667,96,202,452,750,264
c1,MEOX1,-3.27594504483845,21.02789971303813,9,374,59,324,757,264
c3,EGR1,-1.039196480776254,0.6918945242901036,128.625,413,315,10,738,265
c2,NR6A1,-0.979420544958144,4.0552664146832464,9.9,267,204,280,751,265
c1,GLIS1,1.063439400775506,5.900039972162317,1,136,163,460,759,265
c3,IRF2,-0.4420325589816401,18.08398763182187,8.125,347,74,317,738,266
c2,HIF1A,0.3105409966457258,0.011522579534587806,17.7,145,420,187,752,266
c1,BACH2,1.2443202395070432,2.891141051615567,4,126,217,417,760,266
c3,SOX14,0.7595045780547915,0.20760780466767007,13,131,361,247,739,267
c2,ZNF652,-0.20756016330341268,0.5036543237578952,13.1,189,319,244,752,267
c1,POU4F3,-5.264976547234418,12.510898952025745,13.75,406,97,258,761,267
c3,BCL6B,0.3222642754126184,19.071640749007237,1,210,69,460,739,268
c2,EBF3,-3.095078640355825,0.6803466719065161,47.5,390,305,58,753,268
c1,MYCN,0.07878389876051295,0.2149611442404725,16.75,194,340,228,762,268
c3,ELF3,-0.4296943001177965,0.21068400930018336,57.458333333333336,345,360,35,740,269
c2,ETV1,-1.6336061734103178,0.15268443749060062,46.1,327,364,62,753,269
c1,SOX2,-3.5384858736258287,7.432309178490134,16,381,146,235,762,269
c3,BHLHE22,-0.7477463986355817,0.8293539339795518,50.75,385,309,46,740,270
c2,DUXA,-1.1374796818513921,7.259203362790187,7.7,284,153,317,754,270
c1,NR1D1,2.16718836007396,2.5243511841579873,2,88,232,443,763,270
c3,MNX1,2.142463020550386,0.01487241530222267,10.166666666666666,29,429,282,740,271
c2,MYOG,-10.788277874150506,4.6955322751779835,32.8,459,192,104,755,271
c1,CDX4,-0.8117793046780417,4.29633159456528,9,254,186,326,766,271
c3,NFYC,0.091850267679588,0.02375416835106593,40.208333333333336,247,421,73,741,272
c2,SOX14,0.1110592774643363,0.27193904279182096,12.7,161,343,251,755,272
c1,PAX5,0.8267376294974392,0.01159246868119389,18,153,399,215,767,272
c3,NR1H2,0.9044856603880578,5.502214707318528,1.6,109,185,447,741,273
c2,TGIF2LY,-5.573176516878593,69.99540043000113,7.5,423,11,321,755,273
c1,PPARA,1.363853190260694,0.0056722021861269675,16,119,412,236,767,273
c3,NRF1,-0.3668444036082049,0.07223565625789552,85.75,327,392,23,742,274
c2,HSF2,0.015953655242845158,4.837521161891678,4.2,168,187,400,755,274
c1,FERD3L,-5.1791838727835025,22.99543193954511,9.75,403,52,315,770,274
c3,ZNF682,-0.10951344478612156,0.07620610308648218,43.75,286,391,66,743,275
c2,NR5A1,-3.6283800201495064,3.3088233868912353,25.1,402,220,134,756,275
c1,TFAP2C,-1.6191732175315496,0,134.5,308,452,12,772,275
c3,ZNF384,-0.22491579803459727,0.37438760118310144,33.25,306,344,99,749,276
c2,CDX2,-0.44950933341304594,1.6977814480819031,10.4,216,264,276,756,276
c1,CREB1,-0.6796919107912103,0.21894352183519258,19.75,243,338,191,772,276
c3,PBX1,0.41571752245170746,1.2325204974929027,11.25,192,288,269,749,277
c2,IRF7,0.5642817109390399,0.5058865412411429,7.7,119,318,319,756,277
c1,GATA5,-2.576875958537715,11.17962455102344,10,353,111,310,774,277
c3,KLF9,-0.6014489540724947,0.16520175400024462,115.70833333333333,366,369,17,752,278
c2,MLX,-1.2263081647915737,6.101772017906508,8.8,292,166,299,757,278
c1,ATOH7,-2.7474264197194502,8.997322090967495,11.5,361,128,286,775,278
c3,RORC,0.626920669579969,0.9997705594330997,8.791666666666666,150,299,303,752,279
c2,SNAI3,-5.175989287812977,0.7126786026026208,59.2,420,301,39,760,279
c1,BARHL2,-1.94403650588701,33.02913607277971,4.25,325,39,411,775,279
c3,ZSCAN4,-0.04177429200606342,34.634694036472006,1.8333333333333333,274,34,444,752,280
c2,FOXA3,-1.4125257138325036,2.3413802232524716,16,307,244,210,761,280
c1,SNAI3,-6.29109341359622,0.4944780419908369,62,433,305,38,776,280
c3,ZKSCAN1,-0.640286913763035,8.086913008778406,14,370,147,236,753,281
c2,MSGN1,-5.4828304433328965,49.13172028407755,7.7,422,25,315,762,281
c1,CEBPA,-1.7714924905427922,9.241808545223602,8.25,315,127,334,776,281
c3,EHF,-0.8636254465075036,1.2180435405369523,44.5,404,289,61,754,282
c2,MEOX2,-5.31760361864088,61.16745891438061,6.9,421,13,332,766,282
c1,FOXK2,-5.7819389076077945,6.094330042126982,19,419,160,198,777,282
c3,GRHL2,-0.17559527485920015,2.022786008846106,16.875,297,256,202,755,283
c2,SOX13,-1.792639067039817,1.9170549551478278,18.4,337,253,177,767,283
c1,HOXC11,0.21006549879269398,3.2175243386111996,5.333333333333333,183,206,388,777,283
c3,HOXB3,2.256679154251639,0.016326547571367096,9.041666666666666,27,428,300,755,284
c2,ESX1,-1.592047636890857,12.285144653846606,6.7,323,108,336,767,284
c1,HOXA10,-2.5004037708861144,6.211311028289017,12.75,350,158,270,778,284
c3,ZNF135,0.0467231573041053,0.10327217123966567,27.375,258,381,120,759,285
c2,ZNF143,-0.038521337069895044,6.993914188111834,2.25,170,159,438,767,285
c1,EVX1,-2.44369066172749,19.794602819829215,6.25,347,61,370,778,285
c3,FOS,-2.5674193626276365,4.417024733849266,30,452,197,112,761,286
c2,NEUROD1,-15.142487706606031,3.521950884126527,35.2,462,212,97,771,286
c1,RBPJ,-3.4941150255819027,0.2917352461251781,47.75,378,329,72,779,286
c3,TGIF1,1.89819836624894,1.6698899850709834,1.1,40,266,455,761,287
c2,ETS1,-0.33032584595682424,0,29.9,203,456,112,771,287
c1,POU6F2,-6.73907710640193,24.206728183795402,11.25,442,49,291,782,287
c3,TFDP1,-0.41354374398465216,0.04789752554777367,85.45833333333333,339,400,24,763,288
c2,TBX21,-0.7332085723217453,0.7772682732699647,14.2,240,297,237,774,288
c1,PPARD,2.086988817055474,0.6629776740652085,5,89,298,396,783,288
c3,EGR4,-0.26327797503523087,0.0450049097156897,50.791666666666664,313,405,45,763,289
c2,PBX1,-0.8024451647932602,1.4601182403844353,13,257,270,248,775,289
c1,PBX1,0.26732541523804154,0.3470044700023375,11.5,178,319,289,786,289
c3,RXRB,0.6512829231246676,0.5988427264599109,9.375,146,324,293,763,290
c2,EMX2,-0.9801360774533912,12.522746657376914,4,268,103,404,775,290
c1,HOXB7,-2.7987390020192677,10.937363339750995,10,363,114,311,788,290
c3,SPIC,-1.1522093667963924,6.452515625802096,19.208333333333332,422,169,174,765,291
c2,TFEC,-1.9317718543181406,1.9064172208492323,19.2,347,256,173,776,291
c1,LMX1B,-5.584564305322375,17.388557839336272,10.25,415,71,303,789,291
c3,CDX4,1.0299906368224903,0.2204795323005369,8.541666666666666,98,358,309,765,292
c2,CUX2,-1.3483310229184602,25.403055064643752,3,301,53,424,778,292
c1,BCL6B,-1.1816819402354524,22.89167038966427,1,281,53,455,789,292
c3,ONECUT2,1.238809318364367,2.0405643636498705,2.375,77,255,433,765,293
c2,TWIST1,-9.428675034205462,4.921938889111773,24,455,184,140,779,293
c1,E2F7,-0.7103959449632218,14.455769454852637,1,246,89,456,791,293
c3,NR2F2,1.1731514785666994,0.0037113118099518683,13.791666666666668,83,446,237,766,294
c2,PAX9,-0.22919740183753592,9.46402253714842,1.1428571428571428,195,130,455,780,294
c1,ZNF143,-1.5929662255393007,21.905517464675427,3,307,57,428,792,294
c3,ONECUT1,0.777244365418812,0.38724067810871754,8.875,122,342,302,766,295
c2,ETV4,-1.5747282217949876,0.006364962592730762,83.8,321,433,27,781,295
c1,PKNOX1,-1.123454963687858,0.13458599762336731,21.75,276,353,164,793,295
c3,ELF5,-0.6874641191861756,1.1738906471502177,33.083333333333336,374,293,100,767,296
c2,NFIX,-7.355510135950919,6.622176083066708,18.5,445,161,176,782,296
c1,EN2,-2.2445232137720623,7.804123295460535,10,339,142,312,793,296
c3,HINFP,-0.3224470400233013,0.3795584041415702,33,323,343,101,767,297
c2,ZBTB6,-1.797167242817126,0.08315499175007202,44.5,338,380,66,784,297
c1,ZBTB32,-2.23994288926693,8.88656946729598,9,338,130,325,793,297
c3,ATF6,-0.1110899567628683,20.120963592695894,3.1666666666666665,287,64,421,772,298
c2,PROX1,1.079930473618061,2.1299672030983503,2,93,250,441,784,298
c1,MTF1,1.5180136773352775,0.9373817844851722,5,110,289,395,794,298
c3,PAX7,0.531340009546165,7.4383064493718685,1.4705882352941178,165,157,451,773,299
c2,HES5,-1.9325127182734116,58.77444677697048,3,348,16,423,787,299
c1,MYBL1,1.0608612074392272,2.635286767710687,2.75,137,228,431,796,299
c3,CEBPE,-0.22380259338459138,18.890089412769218,4.416666666666667,305,71,398,774,300
c2,GLIS2,-0.6751953058265524,0.32031507594039327,15.5,235,337,219,791,300
c1,SMAD4,-4.3389366032734635,0.34247510496558,42.75,393,320,86,799,300
c3,GATA4,1.2650215821685156,0,13.208333333333332,75,455,245,775,301
c2,VDR,3.103562627154411,0.10724641737179968,4.8,36,372,386,794,301
c1,XBP1,1.5850629515834342,0.40658209459855116,6,107,314,378,799,301
c3,ZNF652,0.14477596654537295,1.3431324314746675,12.166666666666668,236,282,257,775,302
c2,OTX2,0.8455813469239338,0.045988232762527816,8.4,102,391,306,799,302
c1,RORC,-0.40233829536043175,1.0904370632445828,11,224,282,297,803,302
c3,TCF7L2,-0.5411757391886761,2.7951625450136373,18.416666666666668,358,234,186,778,303
c2,CDX4,-0.39524887470901504,0.9491257939522149,8.8,211,290,300,801,303
c1,POU5F1,-0.3244943446216113,0.001361214853283975,21.75,218,421,165,804,303
